Certification Body	Certified Organization Name	TE ID	Retired TE ID	License Number	Native Name	Country/Area	SC Number	SC Version Number	Standard	SC Status	Last Updated Date
CU Netherlands	Hüpeden & Co. (GmbH & Co.) KG	TE-00021095		CB-CUC-1000020		Germany	CU1000020MUL-2024-00124451	CU1000020MUL-2025-00111337	RCS,GRS	Valid	2025-10-14
CU Netherlands	Happy Moonday Inc.	TE-00045680		CB-CUC-1000061		Korea (South), Republic of	CU1000061OCS-2025-00125734	CU1000061OCS-2025-00125734	OCS	Valid	2025-11-19
CU Netherlands	G-LEGACY	TE-00060469		CB-CUC-1000065		Korea (South), Republic of	CU1000065GRS-2025-00017123	CU1000065GRS-2025-00122492	GRS	Valid	2025-11-12
CU Netherlands	DAEYOUNG TEXTILE CO., LTD.	TE-00039680		CB-CUC-1000066		Korea (South), Republic of	CU1000066MUL-2024-00132729	CU1000066MUL-2025-00083585	RCS,OCS,GRS	Valid	2025-08-01
CU Netherlands	HANYOUNG INDUSTRY CO., LTD	TE-00001843		CB-CUC-1000093		Korea (South), Republic of	CU1000093RCS-2024-00133894	CU1000093RCS-2025-00085231	RCS	Valid	2025-08-06
CU Netherlands	Domingos de Sousa & Filhos, S.A.	TE-00053092		CB-CUC-1000098		Portugal	CU1000098MUL-2025-00000146	CU1000098MUL-2025-00114694	RCS,OCS,GRS	Valid	2025-10-22
CU Netherlands	Dong-A T.O.L	TE-00064453		CB-CUC-1000107		Korea (South), Republic of	CU1000107GRS-2025-00108214	CU1000107GRS-2025-00108215	GRS	Valid	2025-10-05
CU Netherlands	YOON TEXTILE Co.,LTD.	TE-00023975		CB-CUC-1000136		Korea (South), Republic of	CU1000136MUL-2025-00030976	CU1000136MUL-2025-00030976	RCS,GRS	Valid	2025-03-24
CU Netherlands	GANT AB	TE-00012742		CB-CUC-1000138		Sweden	CU1000138MUL-2025-00095865	CU1000138MUL-2025-00120695	RAS,RMS,RWS,RCS,OCS,GRS,RDS	Valid	2025-11-06
CU Netherlands	DONGJIN TEXTILE CO.,LTD.	TE-00001931		CB-CUC-1000142		Korea (South), Republic of	CU1000142RCS-2025-00039385	CU1000142RCS-2025-00039385	RCS	Valid	2025-04-14
CU Netherlands	Innofa BV	TE-00006055		CB-CUC-1000143		Netherlands	CU1000143GRS-2025-00025353	CU1000143GRS-2025-00025353	GRS	Valid	2025-03-08
CU Netherlands	Original Apparel (Pvt) Ltd.	TE-00045448		CB-CUC-1000190		Sri Lanka	CU1000190GRS-2025-00106462	CU1000190GRS-2025-00108511	GRS	Valid	2025-10-07
CU Netherlands	HSP	TE-00018443		CB-CUC-1000205		Korea (South), Republic of	CU1000205GRS-2025-00008191	CU1000205GRS-2025-00008191	GRS	Valid	2025-01-20
CU Netherlands	Intermediary Trade Consultancy BV	TE-00000564		CB-CUC-1000210		Netherlands	CU1000210MUL-2025-00040605	CU1000210MUL-2025-00126881	RAS,RMS,RWS,RCS,OCS,GRS	Valid	2025-11-21
CU Netherlands	Circulose AB - Stockholm	TE-00129350		CB-CUC-1000215		Sweden	CU1000215RCS-2024-00130365	CU1000215RCS-2024-00130365	RCS	Valid	2024-12-05
CU Netherlands	KYUNGJIN TEXTILE CO., LTD	TE-00023752		CB-CUC-1000230		Korea (South), Republic of	CU1000230RCS-2025-00030996	CU1000230RCS-2025-00030996	RCS	Valid	2025-03-24
CU Netherlands	VENTEX CO.,LTD	TE-00005242		CB-CUC-1000233		Korea (South), Republic of	CU1000233GRS-2025-00080414	CU1000233GRS-2025-00080414	GRS	Valid	2025-07-25
CU Netherlands	AMW NAWROT SPÓŁKA KOMANDYTOWA	TE-00000187		CB-CUC-1000237		Poland	CU1000237GRS-2025-00059861	CU1000237GRS-2025-00073137	GRS	Valid	2025-07-08
CU Netherlands	Kunshan Junbang Textile Co., Ltd.昆山俊邦纺织科技有限公司	TE-00049446		CB-CUC-1000240		China	CU1000240GRS-2025-00025467	CU1000240GRS-2025-00122130	GRS	Valid	2025-11-11
CU Netherlands	Zhangjiagang Yangtse Wool Combing Co., Ltd. 张家港扬子精梳毛条有限公司	TE-00008655		CB-CUC-1000246		China	CU1000246RAF-2025-00058106	CU1000246RAF-2025-00058106	RWS	Valid	2025-06-03
CU Netherlands	Dongyou International	TE-00022485		CB-CUC-1000254		China	CU1000254MUL-2025-00096524	CU1000254MUL-2025-00109950	RCS,OCS,GRS	Valid	2025-10-10
CU Netherlands	Intco Recycling Resources Co., Ltd. 英科再生资源股份有限公司	TE-00116294		CB-CUC-1000255		China	CU1000255GRS-2025-00069263	CU1000255GRS-2025-00100908	GRS	Valid	2025-09-16
CU Netherlands	SUPERIOR BIRCH ENT. CO.,LTD.	TE-00057048		CB-CUC-1000256		Taiwan	CU1000256GRS-2025-00065184	CU1000256GRS-2025-00065184	GRS	Valid	2025-06-20
CU Netherlands	Wendre AS	TE-00043058		CB-CUC-1000260		Estonia	CU1000260GRS-2025-00124128	CU1000260GRS-2025-00124128	GRS	Valid	2025-11-14
CU Netherlands	Kyungseung Co., Ltd	TE-00011994		CB-CUC-1000261		Korea (South), Republic of	CU1000261MUL-2025-00065814	CU1000261MUL-2025-00124640	OCS,GRS	Valid	2025-11-17
CU Netherlands	TECNAPLITEX MAROC	TE-00012143		CB-CUC-1000292		Morocco	CU1000292MUL-2025-00129049	CU1000292MUL-2025-00129050	RCS,OCS	Valid	2025-11-27
CU Netherlands	Indorama Ventures Fibers Germany GmbH (Trevira)	TE-00063910		CB-CUC-1000313		Germany	CU1000313GRS-2025-00050520	CU1000313GRS-2025-00050520	GRS	Valid	2025-05-14
CU Netherlands	HANGZHOU LANFA TEXTILE CO., LTD.	TE-00100688		CB-CUC-1000355		China	CU1000355MUL-2025-00055931	CU1000355MUL-2025-00055931	RCS,GRS	Valid	2025-05-28
CU Netherlands	VEFA (SHANGHAI) TEXTILE CO., LTD. 上海源微纺织品有限公司	TE-00000537		CB-CUC-1000359		China	CU1000359MUL-2025-00047366	CU1000359MUL-2025-00130340	OCS,GRS	Valid	2025-12-02
CU Netherlands	Wuxi Jannocks Textile Co., Ltd. 无锡嘉实纺织品有限公司	TE-00058558		CB-CUC-1000382		China	CU1000382MUL-2024-00133884	CU1000382MUL-2025-00127677	RCS,GRS	Valid	2025-11-25
CU Netherlands	Boluo County Yuanzhou Town Donghong Green Knitting Factory Co., Ltd. 博罗县园洲镇东红绿色针织厂有限公司	TE-00042499		CB-CUC-1000393		China	CU1000393GRS-2025-00001706	CU1000393GRS-2025-00106163	GRS	Valid	2025-09-28
CU Netherlands	Weihai Shunsheng Knitting Fashion Co., Ltd. 威海顺晟针织制衣有限公司	TE-00017000		CB-CUC-1000408		China	CU1000408MUL-2025-00050199	CU1000408MUL-2025-00129866	RMS,RWS,RCS,OCS,GRS	Valid	2025-12-01
CU Netherlands	TKG ECO MATERIAL	TE-00014642		CB-CUC-1000410		Korea (South), Republic of	CU1000410RCS-2025-00093371	CU1000410RCS-2025-00093371	RCS	Valid	2025-08-27
CU Netherlands	YOUYOUNG CO.,LTD.	TE-00058798		CB-CUC-1000411		Korea (South), Republic of	CU1000411GRS-2025-00118180	CU1000411GRS-2025-00118180	GRS	Valid	2025-10-31
CU Netherlands	Wujiang Jingyi Special Fiber Co., Ltd. 吴江京奕特种纤维有限公司	TE-00007840		CB-CUC-1000418		China	CU1000418GRS-2025-00037896	CU1000418GRS-2025-00045248	GRS	Valid	2025-04-29
CU Netherlands	Nooteboom Textiel BV	TE-00016762		CB-CUC-1000425		Netherlands	CU1000425GRS-2025-00121259	CU1000425GRS-2025-00121259	GRS	Valid	2025-11-09
CU Netherlands	JIANGSU YINGRUI INDUSTRIES CO., LTD. 江苏英瑞世家实业有限公司	TE-00009801		CB-CUC-1000457		China	CU1000457MUL-2025-00052500	CU1000457MUL-2025-00109900	OCS,GRS	Valid	2025-10-10
CU Netherlands	Wujiang Shizhan Textile Co., Ltd. 吴江市时展纺织有限公司	TE-00058710		CB-CUC-1000480		China	CU1000480MUL-2025-00055919	CU1000480MUL-2025-00122697	RCS,GRS	Valid	2025-11-12
CU Netherlands	PHU GIA SPINNING JOINT STOCK COMPANY	TE-00059851		CB-CUC-1000491		Vietnam	CU1000491GRS-2025-00028127	CU1000491GRS-2025-00086774	GRS	Valid	2025-08-11
CU Netherlands	Chen Tai (Vietnam) Woven Tapes Enterprise Co., Ltd.	TE-00007025		CB-CUC-1000541		Vietnam	CU1000541GRS-2025-00078929	CU1000541GRS-2025-00078929	GRS	Valid	2025-07-22
CU Netherlands	Zhuji Dawei Socks Factory 诸暨市大伟袜厂	TE-00012016		CB-CUC-1000560		China	CU1000560MUL-2025-00044276	CU1000560MUL-2025-00129233	RCS,OCS,GRS	Valid	2025-11-28
CU Netherlands	Ibena Textilwerke GmbH	TE-00102987	TE-00046517	CB-CUC-1000567		Germany	CU1000567GRS-2025-00122937	CU1000567GRS-2025-00122937	GRS	Valid	2025-11-12
CU Netherlands	Jiangsu Yongyin Chemical Fiber Co., Ltd. 江苏永银化纤有限公司	TE-00031667		CB-CUC-1000578		China	CU1000578MUL-2025-00118827	CU1000578MUL-2025-00121577	RCS,GRS	Valid	2025-11-10
CU Netherlands	Shanghai Yuekun Textile Co., Ltd. 上海玥坤纺织品有限公司	TE-00042114		CB-CUC-1000596		China	CU1000596GRS-2025-00085919	CU1000596GRS-2025-00118081	GRS	Valid	2025-10-31
CU Netherlands	NAMYOUNG TEXTILE CO.,LTD	TE-00000789		CB-CUC-1000606		Korea (South), Republic of	CU1000606MUL-2025-00123189	CU1000606MUL-2025-00123189	RCS,GRS	Valid	2025-11-13
CU Netherlands	HYUNDAE SIKMO CO.,LTD.	TE-00012508		CB-CUC-1000610		Korea (South), Republic of	CU1000610RCS-2025-00062174	CU1000610RCS-2025-00062174	RCS	Valid	2025-06-13
CU Netherlands	DONGJIN DYEING CO.,LTD	TE-00034414		CB-CUC-1000612		Korea (South), Republic of	CU1000612MUL-2025-00096773	CU1000612MUL-2025-00096773	RCS,GRS	Valid	2025-09-05
CU Netherlands	BINZHOU DASHENG TEXTILES CO., LTD. 滨州大生纺织有限公司	TE-00024337		CB-CUC-1000613		China	CU1000613OCS-2025-00117198	CU1000613OCS-2025-00117198	OCS	Valid	2025-10-29
CU Netherlands	The Fine Bedding Company Ltd	TE-00063929		CB-CUC-1000619		United Kingdom	CU1000619MUL-2025-00063282	CU1000619MUL-2025-00112280	RCS,GRS	Valid	2025-10-16
CU Netherlands	Tuntex Incorporation	TE-00019481		CB-CUC-1000630		Taiwan	CU1000630MUL-2025-00060975	CU1000630MUL-2025-00117710	RCS,GRS	Valid	2025-10-30
CU Netherlands	HEE SUNG TEXTILE	TE-00112281		CB-CUC-1000645		Korea (South), Republic of	CU1000645RCS-2025-00042330	CU1000645RCS-2025-00042330	RCS	Valid	2025-04-22
CU Netherlands	China Win Textiles Co., Ltd.	TE-00004640		CB-CUC-1000657		Hong Kong	CU1000657MUL-2025-00065339	CU1000657MUL-2025-00119884	OCS,GRS	Valid	2025-11-05
CU Netherlands	Olmetex spa	TE-00012140		CB-CUC-1000667		Italy	CU1000667MUL-2025-00005227	CU1000667MUL-2025-00108662	OCS,GRS	Valid	2025-10-07
CU Netherlands	Zhongshan Breathtex Speciality Material Co., Ltd.中山博锐斯新材料股份有限公司	TE-00028715		CB-CUC-1000668		China	CU1000668GRS-2025-00118734	CU1000668GRS-2025-00118734	GRS	Valid	2025-11-03
CU Netherlands	CF Corporation	TE-00007241		CB-CUC-1000672		Korea (South), Republic of	CU1000672GRS-2024-00139020	CU1000672GRS-2024-00139020	GRS	Valid	2025-01-08
CU Netherlands	Ssang Yong C&B Inc.	TE-00000008		CB-CUC-1000719		Korea (South), Republic of	CU1000719OCS-2025-00032387	CU1000719OCS-2025-00032387	OCS	Valid	2025-03-26
CU Netherlands	SUNIL C&T	TE-00051415		CB-CUC-1000730		Korea (South), Republic of	CU1000730MUL-2025-00068261	CU1000730MUL-2025-00105519	RCS,OCS,GRS	Valid	2025-09-26
CU Netherlands	Jiaxing Fuda Chemical Fibre Factory 嘉兴市富达化学纤维厂	TE-00033285		CB-CUC-1000732		China	CU1000732GRS-2025-00037827	CU1000732GRS-2025-00098118	GRS	Valid	2025-09-09
CU Netherlands	Changshu Xinfangyi Knitting Co., Ltd.	TE-00034038		CB-CUC-1000747		China	CU1000747GRS-2025-00001336	CU1000747GRS-2025-00112662	GRS	Valid	2025-10-17
CU Netherlands	Jiangyin Yaze Wool Textile Co., Ltd. 江阴市雅泽毛纺织有限公司	TE-00053822		CB-CUC-1000748		China	CU1000748MUL-2025-00040085	CU1000748MUL-2025-00124319	RWS,RCS,GRS	Valid	2025-11-17
CU Netherlands	Pac-Fung Feather Co., Ltd.北豐有限公司	TE-00047719		CB-CUC-1000758		Hong Kong	CU1000758MUL-2025-00087126	CU1000758MUL-2025-00087126	RCS,OCS,GRS	Valid	2025-08-12
CU Netherlands	Suzhou Quanze Textile Co., Ltd. 苏州全泽纺织有限公司	TE-00299823		CB-CUC-1000780		China	CU1000780GRS-2025-00047133	CU1000780GRS-2025-00118066	GRS	Valid	2025-10-31
CU Netherlands	Zhejiang Zhuji Hao Yue Socks Co., Ltd.	TE-00046139		CB-CUC-1000820		China	CU1000820MUL-2025-00054303	CU1000820MUL-2025-00114869	RWS,RCS,OCS,GRS	Valid	2025-10-23
CU Netherlands	Zhuji City Yi Jin Socks Co., Ltd. 诸暨市翊锦袜业有限公司	TE-00131639		CB-CUC-1000821		China	CU1000821MUL-2025-00088563	CU1000821MUL-2025-00088563	RCS,GRS	Valid	2025-08-18
CU Netherlands	TOLITEX (Guangzhou) Corporation 广州多力隆织品厂有限公司	TE-00036930		CB-CUC-1000843		China	CU1000843GRS-2025-00086054	CU1000843GRS-2025-00086168	GRS	Valid	2025-08-08
CU Netherlands	Zhejiang Orient Enterprises Group Company Limited 浙江沃棆特实业集团有限公司	TE-00026969		CB-CUC-1000908		China	CU1000908MUL-2025-00106288	CU1000908MUL-2025-00123441	RAS,RMS,RWS,RCS,OCS,GRS	Valid	2025-11-13
CU Netherlands	C-Focus Co., Ltd. 东莞矽孚复合材料有限公司	TE-00307771		CB-CUC-1000909		China	CU1000909GRS-2025-00105884	CU1000909GRS-2025-00105884	GRS	Valid	2025-09-27
CU Netherlands	BUSHIN TEXTILE CO.	TE-00057180		CB-CUC-1000914		Korea (South), Republic of	CU1000914MUL-2025-00037532	CU1000914MUL-2025-00037532	OCS,GRS	Valid	2025-04-09
CU Netherlands	China National Cotton Group Corporation 中华棉花集团有限公司	TE-00034776		CB-CUC-1000920		China	CU1000920OCS-2025-00113117	CU1000920OCS-2025-00113117	OCS	Valid	2025-10-19
CU Netherlands	Winner Medical (Huanggang) Co., Ltd.	TE-00006196		CB-CUC-1000929		China	CU1000929OCS-2025-00069568	CU1000929OCS-2025-00069568	OCS	Valid	2025-07-01
CU Netherlands	Beijing Jacobros International Business Co., Ltd.	TE-00016993		CB-CUC-1000931		China	CU1000931GRS-2025-00071397	CU1000931GRS-2025-00120784	GRS	Valid	2025-11-07
CU Netherlands	Ningbo Shenzhou Knitting Co., Ltd. 宁波申洲针织有限公司	TE-00007448		CB-CUC-1000932		China	CU1000932MUL-2025-00056315	CU1000932MUL-2025-00129245	RWS,RCS,OCS,GRS	Valid	2025-11-28
CU Netherlands	Tongxiang Youtong New Material Co., Ltd. 桐乡市佑通新材料有限公司	TE-00029411		CB-CUC-1000940		China	CU1000940GRS-2025-00046997	CU1000940GRS-2025-00081477	GRS	Valid	2025-07-29
CU Netherlands	TSUBASA HONG KONG CO., LTD.	TE-00058363		CB-CUC-1000949		Hong Kong	CU1000949GRS-2025-00000316	CU1000949GRS-2025-00000316	GRS	Valid	2025-01-02
CU Netherlands	Zhejiang Wanzhou Holding Group Co., Ltd. 浙江万舟控股集团有限公司	TE-00012447		CB-CUC-1000955		China	CU1000955MUL-2025-00121527	CU1000955MUL-2025-00124928	RCS,OCS,GRS	Valid	2025-11-18
CU Netherlands	Hangzhou Yushun Fiber Technology Co., Ltd. 杭州钰顺纤维科技有限公司	TE-00100696		CB-CUC-1000956		China	CU1000956GRS-2025-00063481	CU1000956GRS-2025-00063481	GRS	Valid	2025-06-17
CU Netherlands	ENR Co., Ltd.	TE-00024420		CB-CUC-1000961		Korea (South), Republic of	CU1000961GRS-2025-00093266	CU1000961GRS-2025-00097866	GRS	Valid	2025-09-09
CU Netherlands	Estal Industrial Company	TE-00013860		CB-CUC-1000962		Korea (South), Republic of	CU1000962GRS-2025-00095728	CU1000962GRS-2025-00095728	GRS	Valid	2025-09-03
CU Netherlands	Nantong Double Great Textile Co., Ltd. 南通双弘纺织有限公司	TE-00030867		CB-CUC-1000977		China	CU1000977MUL-2025-00066694	CU1000977MUL-2025-00098624	RCS,OCS,GRS	Valid	2025-09-10
CU Netherlands	SHANGHAI EASTERN TEXTILES IMP. & EXP. CO., LTD.	TE-00023154		CB-CUC-1000980		China	CU1000980MUL-2025-00100254	CU1000980MUL-2025-00100254	RWS,RCS,OCS,GRS	Valid	2025-09-15
CU Netherlands	Wujiang Hengyang Textile Co., Ltd. 吴江市恒扬纺织有限公司	TE-00053357		CB-CUC-1000984		China	CU1000984GRS-2025-00065126	CU1000984GRS-2025-00065126	GRS	Valid	2025-06-20
CU Netherlands	CALZIFICIO PRIMATO SRL	TE-00010722		CB-CUC-1000985		Italy	CU1000985MUL-2025-00006143	CU1000985MUL-2025-00093682	RWS,OCS,GRS	Valid	2025-08-28
CU Netherlands	CHORI (CHINA) CO., LTD. 蝶理（中国）商业有限公司	TE-00046868		CB-CUC-1000986		China	CU1000986MUL-2025-00088822	CU1000986MUL-2025-00107207	RCS,GRS	Valid	2025-09-30
CU Netherlands	Natubini GmbH & Co.KG	TE-00059014		CB-CUC-1001003		Germany	CU1001003MUL-2025-00090043	CU1001003MUL-2025-00119116	OCS,GRS	Valid	2025-11-03
CU Netherlands	Dongguang Huitong Textiles Co., Ltd. 东光县汇通纺织有限公司	TE-00050737		CB-CUC-1001011		China	CU1001011MUL-2025-00057174	CU1001011MUL-2025-00057174	RWS,OCS,GRS	Valid	2025-05-30
CU Netherlands	Wuhan Kingsrich International Trading Co., Ltd. 武汉凯晨国际贸易有限公司	TE-00020429		CB-CUC-1001018		China	CU1001018MUL-2025-00049623	CU1001018MUL-2025-00129893	RAS,RWS,RDS	Valid	2025-12-01
CU Netherlands	Coats Phong Phu	TE-00039098		CB-CUC-1001046		Vietnam	CU1001046GRS-2025-00020502	CU1001046GRS-2025-00092475	GRS	Valid	2025-08-25
CU Netherlands	KINGLY YARN INDUSTRIAL CO., LTD.	TE-00055649		CB-CUC-1001048		Taiwan	CU1001048MUL-2025-00103465	CU1001048MUL-2025-00114493	OCS,GRS	Valid	2025-10-22
CU Netherlands	Sun Fiber LLC	TE-00105149		CB-CUC-1001052		United States	CU1001052GRS-2024-00137428	CU1001052GRS-2024-00137428	GRS	Valid	2024-12-23
CU Netherlands	Yiwu Huading Nylon Co., Ltd.	TE-00017129		CB-CUC-1001076		China	CU1001076GRS-2025-00064901	CU1001076GRS-2025-00064901	GRS	Valid	2025-06-19
CU Netherlands	Jiangyin Kangni Textiles Co., Ltd. 江阴市康妮纺织有限公司	TE-00131971		CB-CUC-1001081		China	CU1001081MUL-2025-00031732	CU1001081MUL-2025-00061682	OCS,GRS	Valid	2025-06-12
CU Netherlands	Wujiang Hongda Weaving Co., Ltd. 吴江鸿达织造有限公司	TE-00100795		CB-CUC-1001111		China	CU1001111GRS-2025-00048449	CU1001111GRS-2025-00114874	GRS	Valid	2025-10-23
CU Netherlands	JIANGSU RONGCHANG SPECIAL FIBER TECHNOLOGY CO., LTD. 江苏荣昌特纤科技有限公司	TE-00100846		CB-CUC-1001126		China	CU1001126GRS-2025-00096759	CU1001126MUL-2025-00115408	RCS,GRS	Valid	2025-10-24
CU Netherlands	Shaoxing Jinxianghui Textile Printing & Dyeing Co., Ltd. 绍兴金祥惠纺织印染有限公司	TE-00063762		CB-CUC-1001155		China	CU1001155MUL-2025-00109888	CU1001155MUL-2025-00129909	RWS,RCS,OCS,GRS	Valid	2025-12-01
CU Netherlands	Huzhou Siny Label Material Co., Ltd. 湖州新利商标制带有限公司	TE-00000518		CB-CUC-1001185		China	CU1001185GRS-2025-00099662	CU1001185GRS-2025-00099662	GRS	Valid	2025-09-12
CU Netherlands	Zhejiang Yige Socks Co., Ltd.	TE-00058181		CB-CUC-1001191		Hong Kong	CU1001191MUL-2025-00085947	CU1001191MUL-2025-00124356	RCS,OCS	Valid	2025-11-17
CU Netherlands	Zhuji Leituo Socks Co., Ltd. 诸暨市雷拓袜业有限公司	TE-00050254		CB-CUC-1001192		China	CU1001192OCS-2025-00034391	CU1001192OCS-2025-00034391	OCS	Valid	2025-03-31
CU Netherlands	United Fashion Ltd.	TE-00062371		CB-CUC-1001203		China	CU1001203GRS-2025-00105537	CU1001203GRS-2025-00128277	GRS	Valid	2025-11-26
CU Netherlands	HANADIL INTERNATIONAL	TE-00036867		CB-CUC-1001225		Morocco	CU1001225MUL-2025-00080219	CU1001225MUL-2025-00080220	RCS,OCS	Valid	2025-07-24
CU Netherlands	Hubei Challenge Textile Co., Ltd. 湖北嘉麟杰纺织品有限公司	TE-00047639		CB-CUC-1001251		China	CU1001251GRS-2025-00030393	CU1001251GRS-2025-00097515	GRS	Valid	2025-09-08
CU Netherlands	The First Touch	TE-00006385		CB-CUC-1001253		Korea (South), Republic of	CU1001253OCS-2025-00078424	CU1001253OCS-2025-00078424	OCS	Valid	2025-07-22
CU Netherlands	Nantong Wang & Sheng Textiles Co., Ltd.	TE-00038793		CB-CUC-1001270		China	CU1001270MUL-2025-00112177	CU1001270MUL-2025-00123831	OCS,GRS	Valid	2025-11-14
CU Netherlands	DUCKIL TEXTILE	TE-00006847		CB-CUC-1001271		Korea (South), Republic of	CU1001271GRS-2025-00085929	CU1001271GRS-2025-00085929	GRS	Valid	2025-08-08
CU Netherlands	Ningbo Zhongxin Wool Textile Group Co., Ltd.	TE-00003699		CB-CUC-1001275		China	CU1001275MUL-2025-00040944	CU1001275MUL-2025-00125482	RAS,RMS,RWS,RCS,OCS,GRS	Valid	2025-11-19
CU Netherlands	TM-TEX GROUPE	TE-00011688		CB-CUC-1001304		Morocco	CU1001304OCS-2025-00032156	CU1001304OCS-2025-00032159	OCS	Valid	2025-03-25
CU Netherlands	Topson Textile Co., Ltd. 深圳市顶尚纺织股份有限公司	TE-00122231		CB-CUC-1001330		China	CU1001330OCS-2025-00106484	CU1001330OCS-2025-00106484	OCS	Valid	2025-09-29
CU Netherlands	Tebro s.r.l. Biancheria dal 1867	TE-00053224		CB-CUC-1001340		Italy	CU1001340GRS-2025-00047964	CU1001340GRS-2025-00047964	GRS	Valid	2025-05-08
CU Netherlands	Roy Lowe & Sons Ltd	TE-00120482		CB-CUC-1001350		United Kingdom	CU1001350MUL-2025-00090286	CU1001350MUL-2025-00127941	RCS,OCS	Valid	2025-11-25
CU Netherlands	YU YUANG TEXTILE CO., LTD.	TE-99970343		CB-CUC-1001359		Taiwan	CU1001359GRS-2025-00088093	CU1001359GRS-2025-00089042	GRS	Valid	2025-08-15
CU Netherlands	Jiaxing Xinran Textile Co., Ltd. 嘉兴鑫冉纺织有限公司	TE-00018359		CB-CUC-1001367		China	CU1001367MUL-2025-00076717	CU1001367MUL-2025-00120820	RCS,GRS	Valid	2025-11-07
CU Netherlands	Thermo Plastics (Pvt) Ltd	TE-00037745		CB-CUC-1001393		Sri Lanka	CU1001393GRS-2025-00101028	CU1001393GRS-2025-00101028	GRS	Valid	2025-09-16
CU Netherlands	Zhoushan Nordic Business & Trade Development Co., Ltd.	TE-00040108		CB-CUC-1001405		China	CU1001405OCS-2025-00074428	CU1001405OCS-2025-00122143	OCS	Valid	2025-11-11
CU Netherlands	Wujiang Zhuoyue Jet Weaving Factory	TE-00019090		CB-CUC-1001406		China	CU1001406MUL-2025-00075932	CU1001406MUL-2025-00125431	RCS,GRS	Valid	2025-11-19
CU Netherlands	RTI (VIET NAM) COMPANY LIMITED (CÔNG TY TNHH RTI (VIỆT NAM))	TE-00050619		CB-CUC-1001418		Vietnam	CU1001418GRS-2025-00101428	CU1001418GRS-2025-00101428	GRS	Valid	2025-09-17
CU Netherlands	Zhucheng Chinatex G-way Textile Co., Ltd. 诸城市中纺金维纺织有限公司	TE-00046439		CB-CUC-1001430		China	CU1001430MUL-2025-00003372	CU1001430MUL-2025-00089357	OCS,GRS	Valid	2025-08-18
CU Netherlands	H Wear Limited 赫威贸易（上海）有限公司	TE-00059283		CB-CUC-1001439		China	CU1001439MUL-2025-00091685	CU1001439MUL-2025-00112098	RCS,OCS,GRS	Valid	2025-10-16
CU Netherlands	A. Molina & C. s.p.a.	TE-00049638		CB-CUC-1001440		Italy	CU1001440MUL-2025-00108967	CU1001440MUL-2025-00115150	GRS,RDS	Valid	2025-10-23
CU Netherlands	Suzhou Munich Textile Technology Co., Ltd. 苏州慕杰纺织科技有限公司	TE-00047671		CB-CUC-1001447		China	CU1001447GRS-2025-00051985	CU1001447GRS-2025-00097935	GRS	Valid	2025-09-09
CU Netherlands	YAKJIN TRADING CORPORATION	TE-00016887		CB-CUC-1001453		Korea (South), Republic of	CU1001453MUL-2025-00107282	CU1001453MUL-2025-00125441	RCS,OCS	Valid	2025-11-19
CU Netherlands	Boluo Fuyang Textile Co., Ltd. 博罗复扬针织漂染有限公司	TE-00033531		CB-CUC-1001461		China	CU1001461MUL-2025-00110487	CU1001461MUL-2025-00110487	RCS,GRS	Valid	2025-10-13
CU Netherlands	YUNG IEE GREEN MATERIAL CO., LTD.	TE-00120421		CB-CUC-1001465		Taiwan	CU1001465GRS-2025-00118085	CU1001465GRS-2025-00118085	GRS	Valid	2025-10-31
CU Netherlands	Suzhou Pure-fiber Textile Technology Co., Ltd. 苏州普路通纺织科技有限公司	TE-00033589		CB-CUC-1001472		China	CU1001472GRS-2024-00134990	CU1001472GRS-2024-00134990	GRS	Valid	2024-12-18
CU Netherlands	Shanghai Hywell Fibre Industry Co., Ltd. 上海凯威纤维工业有限公司	TE-00033142		CB-CUC-1001473		China	CU1001473GRS-2025-00124012	CU1001473GRS-2025-00124012	GRS	Valid	2025-11-14
CU Netherlands	Shanghai Dongdi Textile Co., Ltd. 上海东地纺织品有限公司	TE-00038342		CB-CUC-1001474		China	CU1001474MUL-2025-00109808	CU1001474MUL-2025-00124274	RCS,OCS,GRS	Valid	2025-11-17
CU Netherlands	Copen United Limited	TE-00066770		CB-CUC-1001480		Hong Kong	CU1001480MUL-2025-00073988	CU1001480MUL-2025-00096794	OCS,GRS	Valid	2025-09-05
CU Netherlands	Goldshine International Trading Limited	TE-00038620		CB-CUC-1001488		China	CU1001488MUL-2025-00062490	CU1001488MUL-2025-00123740	RWS,RCS	Valid	2025-11-14
CU Netherlands	Haining Bafang Weaving Co., Ltd. 海宁八方布业有限公司	TE-00113086		CB-CUC-1001489		China	CU1001489MUL-2025-00042964	CU1001489MUL-2025-00123152	RCS,OCS,GRS	Valid	2025-11-13
CU Netherlands	Shanghai Sunway International Trading Co., Ltd. 上海宜高国际贸易有限公司	TE-00040135		CB-CUC-1001498		China	CU1001498MUL-2025-00110579	CU1001498MUL-2025-00124923	RCS,GRS	Valid	2025-11-18
CU Netherlands	Shanghai Cloud Textile Co., Ltd. 上海云鼎纺织品股份有限公司	TE-00054828		CB-CUC-1001505		China	CU1001505GRS-2025-00009128	CU1001505GRS-2025-00086907	GRS	Valid	2025-08-11
CU Netherlands	Changzhou Yuyuang Textile Ltd. 常州裕源灵泰面料科技有限公司	TE-00062335		CB-CUC-1001528		China	CU1001528GRS-2025-00105208	CU1001528GRS-2025-00118741	GRS	Valid	2025-11-03
